product_id,product_name,category,brand,supplier_name,price,color,size,release_date,description,stock_quantity,discount,created_at,updated_at
9250,Point Different,Toys,"Martinez, Stephens and Garcia",Gibson-Abbott,809.93,Blue,Large,2024-12-28,Economic discuss PM again. Item work listen range market.,357,0.12,2025-01-17,2025-02-08
6305,Light Certainly,Clothing,Mack-Johnston,"Thompson, Payne and Henry",531.29,White,One size,2022-01-11,Myself produce choice. Close performance all ball add. Black improve green wall authority option.,173,0.49,2025-01-01,2025-02-04
6929,Small Fill,Beauty,Garza-Fernandez,King Group,554.64,Red,One size,2022-04-04,Top agreement continue assume do under most. Body clearly face allow.,359,0.14,2025-02-05,2025-01-17
5925,Mother Bill,Home,Barker Ltd,"Vargas, Hood and Brown",806.89,Black,Small,2022-01-20,Wish protect too standard say. Run close moment. By fight as table.,354,0.38,2025-02-24,2025-01-13
1374,News How,Electronics,"Villa, Roberts and Douglas",Mcconnell-Dodson,798.0,White,Small,2021-12-24,Situation feel common. Soldier general occur political population.,388,0.14,2025-02-23,2025-01-12
5587,Professor Field,Clothing,"Choi, Weber and Carson",Kennedy-Lewis,172.48,White,Small,2021-07-06,On Republican try her. House debate region.,156,0.34,2025-01-15,2025-02-01
5332,Other War,Sports,Byrd-Estrada,Reid and Sons,327.44,White,X-Large,2020-03-18,The away my economy. Act wear create serious game knowledge doctor that.,261,0.42,2025-02-18,2025-02-19
5561,Prevent Low,Beauty,Smith-King,"Lee, Fitzgerald and Villanueva",473.22,Silver,One size,2024-05-13,"Significant player pick air gun poor. Treat nothing color young former add.
Increase product store.",368,0.16,2025-02-25,2025-01-15
4599,Thus Customer,Electronics,Perez Group,Wood-Campbell,454.84,Yellow,X-Large,2020-04-29,Society mouth lay early. I protect outside. Some alone degree support.,428,0.33,2025-02-16,2025-01-02
8459,Beat Similar,Sports,"Warner, White and Williams",Moon Group,175.94,Silver,Medium,2020-01-01,Fly weight first rule should. Begin family occur increase.,206,0.03,2025-02-15,2025-03-01
7214,Wrong Wife,Electronics,Smith Inc,Paul and Sons,607.19,Yellow,Large,2022-04-20,Two down miss leave. Single window car rather brother. Old ball data help.,251,0.22,2025-02-14,2025-01-23
6847,Police Film,Beauty,Floyd-Brown,Chase-Garcia,452.4,Blue,X-Large,2021-06-28,Scientist drive pick. Discover country film section.,228,0.19,2025-02-01,2025-01-08
3856,Whether Outside,Sports,Bryant Inc,Collier Ltd,722.31,Green,Large,2024-08-06,Develop play even military.,227,0.34,2025-01-01,2025-01-06
7770,Whom Own,Home,"Johnson, Ortiz and Richardson",Miller-Taylor,94.76,Green,Small,2021-07-09,Threat still court student way. Catch within may cause. Huge office simple no region.,338,0.19,2025-01-05,2025-02-18
3831,Parent Management,Toys,"Diaz, Escobar and Mosley",Clark Group,201.82,Red,Medium,2021-04-03,Production participant certain season.,98,0.42,2025-03-03,2025-02-11
8778,Company Sit,Sports,Mendoza-Snyder,Fletcher-Gallagher,616.32,Blue,Small,2022-06-03,Pretty week call bring eat. Increase street film discussion price early.,263,0.46,2025-02-18,2025-03-03
1951,Exist Mission,Home,"Avila, Bartlett and Miller",Golden and Sons,415.39,Green,One size,2024-12-09,Various president factor. Piece quite learn suffer stock. Power attorney travel account.,477,0.42,2025-02-18,2025-01-21
1041,Hear Week,Beauty,Salinas-Ramirez,Hines LLC,841.01,Yellow,Small,2023-09-04,Big agency style less speech police. Model ahead hold last. Language less opportunity.,491,0.43,2025-02-05,2025-02-10
5908,Live Notice,Home,Baird-West,Serrano Group,643.04,Silver,Small,2024-01-26,Wide fire pay speak. Special federal director begin style seven.,136,0.24,2025-02-02,2025-02-10
2338,Parent If,Toys,"Ramos, Daniel and Black","Goodman, Mcdonald and Smith",247.14,Green,Medium,2020-12-16,Central worry mouth. Or place admit late owner garden avoid. Movement yet sense foreign.,67,0.13,2025-02-09,2025-01-21
4036,Practice Send,Toys,Greer-Smith,"Rich, Khan and Adams",53.74,Silver,X-Large,2023-07-26,So recently others newspaper doctor exist. Decade travel age here. Simple sign individual.,138,0.47,2025-02-04,2025-02-15
4080,Option Player,Clothing,Juarez-Hawkins,Barnes-Terry,331.85,Black,Small,2021-04-18,Maintain when perhaps southern strategy choice garden. Create fall life.,91,0.34,2025-02-17,2025-02-19
6327,Since Development,Sports,Velasquez-Phillips,Hernandez Group,562.16,Red,One size,2024-05-25,Something side foreign recent fact air result. Surface long room station.,329,0.29,2025-01-18,2025-01-26
1353,Soldier True,Electronics,Taylor LLC,"Hall, Yang and Smith",305.07,Yellow,One size,2024-04-21,West eight billion customer. Wonder know shoulder quickly. Manage hit sometimes artist student.,69,0.38,2025-02-23,2025-02-28
7638,Determine Among,Sports,Kennedy LLC,Smith and Sons,625.81,Silver,Medium,2024-10-02,Simple but treatment here charge color. Middle skill discuss simple develop pick.,344,0.22,2025-01-17,2025-02-26
1664,Show Really,Home,Hoover-Chavez,Meyer PLC,733.61,Green,Large,2024-12-17,Young student free alone yard stock teacher. Return end notice civil onto mother news.,19,0.04,2025-02-07,2025-02-17
9007,She Set,Beauty,Hughes-Goodwin,"Scott, Peters and Mills",369.15,Yellow,X-Large,2022-10-19,Play half among smile. Wall born stop myself. Light analysis in week take red east voice.,73,0.02,2025-01-05,2025-02-19
6578,Draw Station,Beauty,Evans-Cruz,Moore-Smith,229.79,Yellow,One size,2022-09-13,Activity general protect senior.,477,0.1,2025-02-20,2025-03-01
9744,Energy Determine,Sports,"Morris, Stevenson and Barrett",Myers-Mccoy,348.29,Black,Small,2021-09-11,Hand amount instead rest federal wish computer discussion. Energy could table trial road design.,265,0.24,2025-03-02,2025-01-18
1774,Go Benefit,Sports,Vazquez-Watts,Craig Ltd,968.91,White,Small,2023-12-09,Mr interesting few range every.,68,0.05,2025-02-08,2025-02-09
1447,Interest Foot,Beauty,"Wilcox, Ross and Dunn","Rose, Wyatt and Bell",416.49,Silver,Small,2020-04-20,Federal choice time learn. Human however president every kid use. Home per drop place whether page.,264,0.21,2025-01-01,2025-01-25
4207,Front Word,Home,Holder-Morris,Tapia Group,650.87,Yellow,One size,2021-05-05,Meet effort throw commercial information effort. Some tell market.,271,0.09,2025-01-29,2025-02-01
2955,Charge But,Sports,Phillips Inc,"Wilson, Haley and Stout",130.11,Green,One size,2025-02-23,Offer community put soon fire suggest sound send. Material not prepare feeling.,452,0.44,2025-01-19,2025-01-24
9920,Type Resource,Home,Melton Group,"Brock, Harris and Austin",597.47,White,Medium,2020-03-29,Couple choose sure another. Cost imagine fact lay last. Amount exist about serve myself.,225,0.31,2025-01-25,2025-01-18
4943,Wonder Especially,Toys,Richard LLC,Murphy-Stevens,953.01,White,X-Large,2024-12-06,Hospital hold test blood. Mission be manage should family interview six senior.,204,0.35,2025-02-05,2025-01-31
4970,Want Pm,Toys,"Tyler, Krause and Spence",Cline-Gonzalez,359.63,Black,X-Large,2023-03-02,School debate itself sport those treatment their.,272,0.27,2025-02-18,2025-01-24
6939,House Cold,Home,"Gray, Rivera and Miller","Valdez, Barajas and Murillo",460.72,Black,Large,2024-07-12,Together like for maybe mother sometimes require run. Large perhaps mouth identify.,211,0.29,2025-01-29,2025-01-10
2245,Game Environment,Home,"Kelly, Irwin and Carroll",Reynolds and Sons,525.35,Blue,X-Large,2021-05-23,War when forward great including important stand. Rate yet live politics.,129,0.17,2025-02-21,2025-02-03
2928,Water Even,Toys,Williams LLC,White and Sons,281.1,White,Medium,2024-06-21,Indicate south anyone movie strategy. In myself six environmental strategy.,498,0.35,2025-02-09,2025-01-29
5616,Campaign Dinner,Sports,Keith PLC,"Cunningham, Howell and Harris",990.89,Blue,Small,2021-12-11,Year site view happen phone so. Suddenly must involve pick writer.,129,0.28,2025-02-17,2025-02-08
4350,Short Current,Clothing,White PLC,"Lewis, Kelly and Jones",371.91,Blue,Large,2022-09-03,Close option serious check everyone how design. Begin morning job can agency me.,258,0.03,2025-02-08,2025-01-14
2702,Care Ever,Electronics,Hughes-Hall,"Osborne, Berger and Foster",84.51,White,Small,2020-04-23,Wish ability rate second. Level everyone sound hotel public day. Lawyer back what board.,113,0.27,2025-02-08,2025-01-04
3643,Standard Almost,Sports,Fox-Romero,Santiago-Gallagher,155.44,Silver,Medium,2020-03-01,Be reason others head lose although. Perform color tax people outside.,13,0.46,2025-02-05,2025-03-01
3147,Easy Special,Toys,Ruiz-Andrews,"Miller, Brooks and Todd",330.37,Blue,Small,2024-03-02,Than newspaper experience across such. When amount close trouble issue ok.,424,0.05,2025-02-02,2025-02-02
8977,Research Away,Beauty,"Cruz, Johnson and Arnold",Hall-Henson,754.91,Green,Large,2023-11-10,Religious deep girl. Congress suddenly nearly sister half day quite.,467,0.22,2025-02-12,2025-02-05
7349,Which Natural,Home,Johnson and Sons,Escobar-Wilson,668.78,White,X-Large,2025-01-22,"Save man find decade meet.
Sing onto far blood. Floor somebody authority.",138,0.33,2025-01-06,2025-01-19
8549,Grow Firm,Electronics,Moon-Carter,Ramos Inc,396.06,Red,Small,2022-12-17,Alone wife itself reach concern later. Owner yourself type lay defense begin pretty.,395,0.07,2025-01-01,2025-03-03
7041,Run Of,Home,Sanchez-Robinson,Sutton Group,164.61,Red,Small,2020-04-30,Card alone hear show table box. Enter low four behavior.,320,0.32,2025-01-25,2025-02-05
7295,Senior Remember,Beauty,Campbell Ltd,"Roy, Lawrence and Floyd",921.19,Blue,Medium,2024-05-31,Sport tough against our catch. Art so peace policy reach ever last.,427,0.17,2025-01-10,2025-01-27
3698,Both Office,Clothing,"Ashley, Robinson and Kelley",Sanford-Jefferson,674.58,White,Large,2020-02-08,Whom budget effort off.,430,0.22,2025-01-25,2025-03-01
2684,Stuff Look,Home,Harvey-Hawkins,Baird-Ford,707.86,Yellow,One size,2023-12-18,Election value character that strong. Before throughout hotel.,71,0.13,2025-01-17,2025-01-08
6960,Man Recognize,Electronics,Patel-Edwards,Torres-Garza,388.44,Green,X-Large,2020-03-01,Democrat southern structure. Individual daughter hard challenge work training attention.,470,0.37,2025-01-08,2025-01-06
5801,Office Treat,Home,"Downs, Clark and Mejia",Greene Group,659.95,White,X-Large,2024-08-03,Environment religious experience fall little network. Cell account a see policy whose class.,229,0.4,2025-01-23,2025-01-14
4485,Respond Race,Electronics,"Blake, Foster and Hughes",Johnson-Murphy,536.41,White,Small,2020-08-13,"Health knowledge sea step message. Final as nation young standard.
Do bill into suffer.",142,0.36,2025-01-14,2025-01-02
2912,Represent Environment,Beauty,Smith-Evans,Anderson-Smith,452.11,Black,Small,2020-05-31,Girl reveal to pick. Resource range member deep street chair.,123,0.33,2025-01-19,2025-03-01
1298,Short Board,Sports,"James, Sloan and Russell","Fry, Christensen and Davis",515.71,Black,Small,2022-01-29,Push our budget agree glass off. Line trade south eat serve. Friend near almost skin lay also word.,180,0.36,2025-02-19,2025-01-15
4480,Animal Across,Clothing,Nunez-Shepard,Barber-Cox,347.02,Black,X-Large,2021-05-29,Happy huge become family attorney recognize reality bring. Girl sing defense matter age.,207,0.47,2025-01-25,2025-01-09
3881,Also Whose,Beauty,Ward and Sons,"Richards, Church and Thompson",486.77,Blue,Large,2021-01-08,Day join wonder statement table create old.,245,0.32,2025-02-25,2025-01-17
6287,Piece Create,Home,Dixon LLC,Cruz LLC,292.54,Silver,Medium,2020-07-12,Idea appear special go. Of able since early thus. Evening democratic real whether performance.,477,0.09,2025-01-19,2025-01-01
2538,It Such,Electronics,Walls-Baker,Diaz-Sullivan,530.05,Blue,Medium,2024-11-13,Know month music two yet. Theory may lawyer watch outside.,370,0.18,2025-02-15,2025-02-24
3862,Learn Available,Clothing,"Chapman, Davidson and Sutton","Black, Arnold and Holland",38.32,Green,X-Large,2021-03-31,Mouth group break less shoulder. Fear head adult final again effort month stock.,251,0.19,2025-01-27,2025-01-29
1297,President Just,Sports,"Nguyen, Mccoy and King",Merritt LLC,92.25,Silver,X-Large,2025-02-26,Traditional central according police. Question structure finish late simply.,367,0.42,2025-01-19,2025-01-09
6410,Baby Seven,Home,"Giles, Miller and Shields",Boyle-Davis,676.8,Green,Large,2023-09-23,Remember I try develop suddenly million key course. Skin north police eight lot point who.,157,0.13,2025-01-09,2025-02-28
2953,Strategy Fill,Sports,"Thomas, Moore and Torres",Wood Group,603.31,Blue,Large,2022-10-13,Other tonight cultural. Really discuss with run let short stock.,379,0.47,2025-02-23,2025-01-24
3887,With Woman,Sports,Woods LLC,Hansen-Horton,774.41,Blue,Large,2021-04-24,Past sing make affect nice someone. In blue ball help teach method art.,478,0.45,2025-02-06,2025-02-07
6618,Real Rise,Clothing,"Carter, Johnson and Webb",Rice Group,161.61,Red,Small,2020-10-30,Political follow since. Deal before fight of summer available.,348,0.47,2025-02-15,2025-01-21
9867,Herself Very,Electronics,Smith-Olson,"Jones, Thompson and Eaton",498.08,White,X-Large,2024-03-08,There success figure safe.,176,0.35,2025-01-23,2025-02-07
8068,Own Director,Sports,Owens and Sons,Hanson-Blankenship,601.87,Green,Large,2024-05-20,Walk today sing real. Yes least kid goal southern. Compare nor necessary above message no.,483,0.03,2025-02-23,2025-02-24
5168,Need Police,Clothing,Hamilton-Graham,Watts Inc,14.9,Red,One size,2022-02-28,These can soon mission provide change take particular. Expect my stock word cell space machine.,395,0.17,2025-02-04,2025-02-04
4477,Still Step,Clothing,Cantu-Brown,Booth PLC,114.01,Red,X-Large,2020-07-10,Century so despite it visit sometimes. Within chance bag third compare senior owner.,423,0.0,2025-01-18,2025-02-09
4253,Large Population,Clothing,Ortiz-Owens,"Brown, Rice and Luna",576.09,Green,Small,2023-12-29,Theory ground her career word seem woman.,61,0.11,2025-02-09,2025-02-19
4908,Run Trade,Beauty,Andrews-Stark,Rodriguez and Sons,59.38,White,One size,2025-02-18,Development sit star training under fire understand. Physical who well involve.,422,0.03,2025-01-11,2025-01-03
9740,Major Also,Beauty,Wallace Ltd,Duncan-Moore,116.45,Red,Small,2021-11-09,Rest particular wide interview rule require cup nor. Today local establish test series spring.,386,0.42,2025-03-02,2025-01-01
1164,Subject Simply,Beauty,Evans-Pena,"Thompson, Armstrong and Ramsey",216.68,Black,X-Large,2021-10-14,Participant reality summer play industry into allow. Interview material issue service.,459,0.05,2025-01-26,2025-02-05
8978,Network And,Toys,Thompson PLC,Martinez Ltd,690.66,Black,X-Large,2023-12-02,Result owner what success section improve. Purpose side firm treat together not.,455,0.47,2025-01-29,2025-02-19
7836,Environmental Believe,Electronics,"Pierce, Davis and Garcia",Hardy-Dixon,154.59,Green,One size,2025-01-09,Quite section effect.,464,0.36,2025-02-21,2025-02-08
9953,World Sound,Home,Gallagher Ltd,Obrien-Sharp,748.79,Red,One size,2021-04-13,Particularly share most.,480,0.12,2025-01-30,2025-03-01
2526,Miss Find,Sports,Lynn-Hall,Novak-Johnson,48.06,Black,Small,2023-07-28,Water although from executive.,307,0.29,2025-02-27,2025-01-09
3662,Degree Perform,Beauty,Jimenez-Miller,Wheeler-Mcfarland,629.61,Silver,Small,2023-12-04,Official force hair lay join. Seem any great three recent seek. Mission give why career raise.,51,0.1,2025-02-26,2025-02-15
7686,When Loss,Sports,"Knight, Boyd and Martin","Collier, Galvan and Fisher",942.59,Silver,Medium,2024-07-21,Deep some as news stage be floor.,109,0.37,2025-01-08,2025-02-04
9935,Work Community,Beauty,"Olson, Little and Frank",Mitchell-Williams,327.34,Red,X-Large,2020-04-05,Local series staff themselves newspaper property. Situation expect market ground mind.,107,0.07,2025-01-02,2025-01-03
8790,Fact Hard,Sports,"Marquez, Jones and Rocha","Bowman, Barrett and Everett",489.83,Black,X-Large,2024-02-12,Body environment near key position record sort. Price fact alone offer. Defense his really common.,287,0.42,2025-01-03,2025-01-04
8792,Toward Technology,Beauty,Jones-Thomas,"Boone, Rodriguez and Schwartz",15.5,Silver,One size,2024-10-12,Institution school other feel military money soon appear.,376,0.0,2025-02-16,2025-01-26
4367,Or They,Clothing,"Sullivan, Chen and Allison",Weeks Group,631.41,Silver,Medium,2023-11-01,Type theory law able race arrive feel. Though pull indeed read.,255,0.07,2025-02-04,2025-01-24
2901,Rich Walk,Sports,Jones-Whitaker,"Williams, West and Wood",866.95,Black,One size,2021-07-10,Thought car street PM baby attention.,106,0.22,2025-02-24,2025-01-09
